Date,FID,AgeType,AgeGroup,Cases
2020-07-18,141,Age.,1_4,0
2020-07-18,141,Age.D7.,1_4,0.5714285714285714
2020-07-18,141,Age.,5_14,0
2020-07-18,141,Age.D7.,5_14,0.14285714285714285
2020-07-18,141,Age.,15_24,1
2020-07-18,141,Age.D7.,15_24,2.857142857142857
2020-07-18,141,Age.,25_34,2
2020-07-18,141,Age.D7.,25_34,5.285714285714286
2020-07-18,141,Age.,35_44,4
2020-07-18,141,Age.D7.,35_44,2.5714285714285716
2020-07-18,141,Age.,45_54,0
2020-07-18,141,Age.D7.,45_54,2.7142857142857144
2020-07-18,141,Age.,55_64,1
2020-07-18,141,Age.D7.,55_64,1.7142857142857142
2020-07-18,141,Age.,65plus,1
2020-07-18,141,Age.D7.,65plus,3.2857142857142856
2020-07-19,142,Age.,1_4,0
2020-07-19,142,Age.D7.,1_4,0.5714285714285714
2020-07-19,142,Age.,5_14,1
2020-07-19,142,Age.D7.,5_14,0.2857142857142857
2020-07-19,142,Age.,15_24,0
2020-07-19,142,Age.D7.,15_24,2.5714285714285716
2020-07-19,142,Age.,25_34,0
2020-07-19,142,Age.D7.,25_34,4.857142857142857
2020-07-19,142,Age.,35_44,2
2020-07-19,142,Age.D7.,35_44,2.857142857142857
2020-07-19,142,Age.,45_54,2
2020-07-19,142,Age.D7.,45_54,2.7142857142857144
2020-07-19,142,Age.,55_64,1
2020-07-19,142,Age.D7.,55_64,1.5714285714285714
2020-07-19,142,Age.,65plus,0
2020-07-19,142,Age.D7.,65plus,3
2020-07-20,143,Age.,1_4,0
2020-07-20,143,Age.D7.,1_4,0.5714285714285714
2020-07-20,143,Age.,5_14,2
2020-07-20,143,Age.D7.,5_14,0.5714285714285714
2020-07-20,143,Age.,15_24,5
2020-07-20,143,Age.D7.,15_24,3
2020-07-20,143,Age.,25_34,6
2020-07-20,143,Age.D7.,25_34,4.714285714285714
2020-07-20,143,Age.,35_44,4
2020-07-20,143,Age.D7.,35_44,2.7142857142857144
2020-07-20,143,Age.,45_54,11
2020-07-20,143,Age.D7.,45_54,3.142857142857143
2020-07-20,143,Age.,55_64,5
2020-07-20,143,Age.D7.,55_64,1.7142857142857142
2020-07-20,143,Age.,65plus,3
2020-07-20,143,Age.D7.,65plus,2.7142857142857144
2020-07-21,144,Age.,1_4,1
2020-07-21,144,Age.D7.,1_4,0.7142857142857143
2020-07-21,144,Age.,5_14,0
2020-07-21,144,Age.D7.,5_14,0.5714285714285714
2020-07-21,144,Age.,15_24,1
2020-07-21,144,Age.D7.,15_24,2.857142857142857
2020-07-21,144,Age.,25_34,4
2020-07-21,144,Age.D7.,25_34,4.857142857142857
2020-07-21,144,Age.,35_44,3
2020-07-21,144,Age.D7.,35_44,3
2020-07-21,144,Age.,45_54,3
2020-07-21,144,Age.D7.,45_54,3.2857142857142856
2020-07-21,144,Age.,55_64,1
2020-07-21,144,Age.D7.,55_64,1.8571428571428572
2020-07-21,144,Age.,65plus,4
2020-07-21,144,Age.D7.,65plus,1.5714285714285714
2020-07-22,145,Age.,1_4,0
2020-07-22,145,Age.D7.,1_4,0.5714285714285714
2020-07-22,145,Age.,5_14,0
2020-07-22,145,Age.D7.,5_14,0.5714285714285714
2020-07-22,145,Age.,15_24,1
2020-07-22,145,Age.D7.,15_24,2.857142857142857
2020-07-22,145,Age.,25_34,2
2020-07-22,145,Age.D7.,25_34,3.857142857142857
2020-07-22,145,Age.,35_44,1
2020-07-22,145,Age.D7.,35_44,2.7142857142857144
2020-07-22,145,Age.,45_54,1
2020-07-22,145,Age.D7.,45_54,3.2857142857142856
2020-07-22,145,Age.,55_64,0
2020-07-22,145,Age.D7.,55_64,1.8571428571428572
2020-07-22,145,Age.,65plus,1
2020-07-22,145,Age.D7.,65plus,2.5714285714285716
2020-07-23,146,Age.,1_4,1
2020-07-23,146,Age.D7.,1_4,0.2857142857142857
2020-07-23,146,Age.,5_14,2
2020-07-23,146,Age.D7.,5_14,0.7142857142857143
2020-07-23,146,Age.,15_24,3
2020-07-23,146,Age.D7.,15_24,2.2857142857142856
2020-07-23,146,Age.,25_34,7
2020-07-23,146,Age.D7.,25_34,3.7142857142857144
2020-07-23,146,Age.,35_44,4
2020-07-23,146,Age.D7.,35_44,2.7142857142857144
2020-07-23,146,Age.,45_54,0
2020-07-23,146,Age.D7.,45_54,2.857142857142857
2020-07-23,146,Age.,55_64,1
2020-07-23,146,Age.D7.,55_64,1.7142857142857142
2020-07-23,146,Age.,65plus,2
2020-07-23,146,Age.D7.,65plus,0.7142857142857143
2020-07-24,147,Age.,1_4,1
2020-07-24,147,Age.D7.,1_4,0.42857142857142855
2020-07-24,147,Age.,5_14,0
2020-07-24,147,Age.D7.,5_14,0.7142857142857143
2020-07-24,147,Age.,15_24,3
2020-07-24,147,Age.D7.,15_24,2
2020-07-24,147,Age.,25_34,7
2020-07-24,147,Age.D7.,25_34,4
2020-07-24,147,Age.,35_44,9
2020-07-24,147,Age.D7.,35_44,3.857142857142857
2020-07-24,147,Age.,45_54,4
2020-07-24,147,Age.D7.,45_54,3
2020-07-24,147,Age.,55_64,0
2020-07-24,147,Age.D7.,55_64,1.2857142857142858
2020-07-24,147,Age.,65plus,0
2020-07-24,147,Age.D7.,65plus,1.5714285714285714
2020-07-25,148,Age.,1_4,2
2020-07-25,148,Age.D7.,1_4,0.7142857142857143
2020-07-25,148,Age.,5_14,0
2020-07-25,148,Age.D7.,5_14,0.7142857142857143
2020-07-25,148,Age.,15_24,3
2020-07-25,148,Age.D7.,15_24,2.2857142857142856
2020-07-25,148,Age.,25_34,6
2020-07-25,148,Age.D7.,25_34,4.571428571428571
2020-07-25,148,Age.,35_44,0
2020-07-25,148,Age.D7.,35_44,3.2857142857142856
2020-07-25,148,Age.,45_54,0
2020-07-25,148,Age.D7.,45_54,3
2020-07-25,148,Age.,55_64,1
2020-07-25,148,Age.D7.,55_64,1.2857142857142858
2020-07-25,148,Age.,65plus,0
2020-07-25,148,Age.D7.,65plus,1.4285714285714286
2020-07-26,149,Age.,1_4,0
2020-07-26,149,Age.D7.,1_4,0.7142857142857143
2020-07-26,149,Age.,5_14,1
2020-07-26,149,Age.D7.,5_14,0.7142857142857143
2020-07-26,149,Age.,15_24,1
2020-07-26,149,Age.D7.,15_24,2.4285714285714284
2020-07-26,149,Age.,25_34,1
2020-07-26,149,Age.D7.,25_34,4.714285714285714
2020-07-26,149,Age.,35_44,3
2020-07-26,149,Age.D7.,35_44,3.4285714285714284
2020-07-26,149,Age.,45_54,3
2020-07-26,149,Age.D7.,45_54,3.142857142857143
2020-07-26,149,Age.,55_64,0
2020-07-26,149,Age.D7.,55_64,1.1428571428571428
2020-07-26,149,Age.,65plus,0
2020-07-26,149,Age.D7.,65plus,1.4285714285714286
2020-07-27,150,Age.,1_4,1
2020-07-27,150,Age.D7.,1_4,0.8571428571428571
2020-07-27,150,Age.,5_14,3
2020-07-27,150,Age.D7.,5_14,0.8571428571428571
2020-07-27,150,Age.,15_24,7
2020-07-27,150,Age.D7.,15_24,2.7142857142857144
2020-07-27,150,Age.,25_34,11
2020-07-27,150,Age.D7.,25_34,5.428571428571429
2020-07-27,150,Age.,35_44,7
2020-07-27,150,Age.D7.,35_44,3.857142857142857
2020-07-27,150,Age.,45_54,5
2020-07-27,150,Age.D7.,45_54,2.2857142857142856
2020-07-27,150,Age.,55_64,3
2020-07-27,150,Age.D7.,55_64,0.8571428571428571
2020-07-27,150,Age.,65plus,1
2020-07-27,150,Age.D7.,65plus,1.1428571428571428
2020-07-28,151,Age.,1_4,2
2020-07-28,151,Age.D7.,1_4,1
2020-07-28,151,Age.,5_14,1
2020-07-28,151,Age.D7.,5_14,1
2020-07-28,151,Age.,15_24,1
2020-07-28,151,Age.D7.,15_24,2.7142857142857144
2020-07-28,151,Age.,25_34,8
2020-07-28,151,Age.D7.,25_34,6
2020-07-28,151,Age.,35_44,0
2020-07-28,151,Age.D7.,35_44,3.4285714285714284
2020-07-28,151,Age.,45_54,0
2020-07-28,151,Age.D7.,45_54,1.8571428571428572
2020-07-28,151,Age.,55_64,1
2020-07-28,151,Age.D7.,55_64,0.8571428571428571
2020-07-28,151,Age.,65plus,1
2020-07-28,151,Age.D7.,65plus,0.7142857142857143
2020-07-29,152,Age.,1_4,1
2020-07-29,152,Age.D7.,1_4,1.1428571428571428
2020-07-29,152,Age.,5_14,8
2020-07-29,152,Age.D7.,5_14,2.142857142857143
2020-07-29,152,Age.,15_24,19
2020-07-29,152,Age.D7.,15_24,5.285714285714286
2020-07-29,152,Age.,25_34,15
2020-07-29,152,Age.D7.,25_34,7.857142857142857
2020-07-29,152,Age.,35_44,9
2020-07-29,152,Age.D7.,35_44,4.571428571428571
2020-07-29,152,Age.,45_54,16
2020-07-29,152,Age.D7.,45_54,4
2020-07-29,152,Age.,55_64,5
2020-07-29,152,Age.D7.,55_64,1.5714285714285714
2020-07-29,152,Age.,65plus,6
2020-07-29,152,Age.D7.,65plus,1.4285714285714286
2020-07-30,153,Age.,1_4,6
2020-07-30,153,Age.D7.,1_4,1.8571428571428572
2020-07-30,153,Age.,5_14,2
2020-07-30,153,Age.D7.,5_14,2.142857142857143
2020-07-30,153,Age.,15_24,10
2020-07-30,153,Age.D7.,15_24,6.285714285714286
2020-07-30,153,Age.,25_34,13
2020-07-30,153,Age.D7.,25_34,8.714285714285714
2020-07-30,153,Age.,35_44,6
2020-07-30,153,Age.D7.,35_44,4.857142857142857
2020-07-30,153,Age.,45_54,5
2020-07-30,153,Age.D7.,45_54,4.714285714285714
2020-07-30,153,Age.,55_64,0
2020-07-30,153,Age.D7.,55_64,1.2857142857142858
2020-07-30,153,Age.,65plus,2
2020-07-30,153,Age.D7.,65plus,1.4285714285714286
2020-07-31,154,Age.,1_4,2
2020-07-31,154,Age.D7.,1_4,2
2020-07-31,154,Age.,5_14,5
2020-07-31,154,Age.D7.,5_14,2.857142857142857
2020-07-31,154,Age.,15_24,5
2020-07-31,154,Age.D7.,15_24,6.571428571428571
2020-07-31,154,Age.,25_34,11
2020-07-31,154,Age.D7.,25_34,9.285714285714286
2020-07-31,154,Age.,35_44,11
2020-07-31,154,Age.D7.,35_44,5.142857142857143
2020-07-31,154,Age.,45_54,7
2020-07-31,154,Age.D7.,45_54,5.142857142857143
2020-07-31,154,Age.,55_64,2
2020-07-31,154,Age.D7.,55_64,1.5714285714285714
2020-07-31,154,Age.,65plus,2
2020-07-31,154,Age.D7.,65plus,1.7142857142857142
2020-08-01,155,Age.,1_4,6
2020-08-01,155,Age.D7.,1_4,2.5714285714285716
2020-08-01,155,Age.,5_14,6
2020-08-01,155,Age.D7.,5_14,3.7142857142857144
2020-08-01,155,Age.,15_24,10
2020-08-01,155,Age.D7.,15_24,7.571428571428571
2020-08-01,155,Age.,25_34,11
2020-08-01,155,Age.D7.,25_34,10
2020-08-01,155,Age.,35_44,9
2020-08-01,155,Age.D7.,35_44,6.428571428571429
2020-08-01,155,Age.,45_54,4
2020-08-01,155,Age.D7.,45_54,5.714285714285714
2020-08-01,155,Age.,55_64,2
2020-08-01,155,Age.D7.,55_64,1.7142857142857142
2020-08-01,155,Age.,65plus,5
2020-08-01,155,Age.D7.,65plus,2.4285714285714284
2020-08-02,156,Age.,1_4,3
2020-08-02,156,Age.D7.,1_4,3
2020-08-02,156,Age.,5_14,4
2020-08-02,156,Age.D7.,5_14,4.142857142857143
2020-08-02,156,Age.,15_24,8
2020-08-02,156,Age.D7.,15_24,8.571428571428571
2020-08-02,156,Age.,25_34,19
2020-08-02,156,Age.D7.,25_34,12.571428571428571
2020-08-02,156,Age.,35_44,5
2020-08-02,156,Age.D7.,35_44,6.714285714285714
2020-08-02,156,Age.,45_54,5
2020-08-02,156,Age.D7.,45_54,6
2020-08-02,156,Age.,55_64,2
2020-08-02,156,Age.D7.,55_64,2
2020-08-02,156,Age.,65plus,1
2020-08-02,156,Age.D7.,65plus,2.5714285714285716
2020-08-03,157,Age.,1_4,1
2020-08-03,157,Age.D7.,1_4,3
2020-08-03,157,Age.,5_14,0
2020-08-03,157,Age.D7.,5_14,3.7142857142857144
2020-08-03,157,Age.,15_24,7
2020-08-03,157,Age.D7.,15_24,8.571428571428571
2020-08-03,157,Age.,25_34,18
2020-08-03,157,Age.D7.,25_34,13.571428571428571
2020-08-03,157,Age.,35_44,9
2020-08-03,157,Age.D7.,35_44,7
2020-08-03,157,Age.,45_54,7
2020-08-03,157,Age.D7.,45_54,6.285714285714286
2020-08-03,157,Age.,55_64,3
2020-08-03,157,Age.D7.,55_64,2
2020-08-03,157,Age.,65plus,1
2020-08-03,157,Age.D7.,65plus,2.5714285714285716
2020-08-04,158,Age.,1_4,5
2020-08-04,158,Age.D7.,1_4,3.4285714285714284
2020-08-04,158,Age.,5_14,5
2020-08-04,158,Age.D7.,5_14,4.285714285714286
2020-08-04,158,Age.,15_24,11
2020-08-04,158,Age.D7.,15_24,10
2020-08-04,158,Age.,25_34,10
2020-08-04,158,Age.D7.,25_34,13.857142857142858
2020-08-04,158,Age.,35_44,7
2020-08-04,158,Age.D7.,35_44,8
2020-08-04,158,Age.,45_54,5
2020-08-04,158,Age.D7.,45_54,7
2020-08-04,158,Age.,55_64,3
2020-08-04,158,Age.D7.,55_64,2.2857142857142856
2020-08-04,158,Age.,65plus,2
2020-08-04,158,Age.D7.,65plus,2.7142857142857144
2020-08-05,159,Age.,1_4,2
2020-08-05,159,Age.D7.,1_4,3.5714285714285716
2020-08-05,159,Age.,5_14,4
2020-08-05,159,Age.D7.,5_14,3.7142857142857144
2020-08-05,159,Age.,15_24,7
2020-08-05,159,Age.D7.,15_24,8.285714285714286
2020-08-05,159,Age.,25_34,19
2020-08-05,159,Age.D7.,25_34,14.428571428571429
2020-08-05,159,Age.,35_44,13
2020-08-05,159,Age.D7.,35_44,8.571428571428571
2020-08-05,159,Age.,45_54,17
2020-08-05,159,Age.D7.,45_54,7.142857142857143
2020-08-05,159,Age.,55_64,4
2020-08-05,159,Age.D7.,55_64,2.142857142857143
2020-08-05,159,Age.,65plus,3
2020-08-05,159,Age.D7.,65plus,2.2857142857142856
2020-08-06,160,Age.,1_4,2
2020-08-06,160,Age.D7.,1_4,3
2020-08-06,160,Age.,5_14,2
2020-08-06,160,Age.D7.,5_14,3.7142857142857144
2020-08-06,160,Age.,15_24,14
2020-08-06,160,Age.D7.,15_24,8.857142857142858
2020-08-06,160,Age.,25_34,23
2020-08-06,160,Age.D7.,25_34,15.857142857142858
2020-08-06,160,Age.,35_44,26
2020-08-06,160,Age.D7.,35_44,11.428571428571429
2020-08-06,160,Age.,45_54,19
2020-08-06,160,Age.D7.,45_54,9.142857142857142
2020-08-06,160,Age.,55_64,8
2020-08-06,160,Age.D7.,55_64,3.4285714285714284
2020-08-06,160,Age.,65plus,4
2020-08-06,160,Age.D7.,65plus,2.5714285714285716
2020-08-07,161,Age.,1_4,4
2020-08-07,161,Age.D7.,1_4,3.2857142857142856
2020-08-07,161,Age.,5_14,6
2020-08-07,161,Age.D7.,5_14,3.857142857142857
2020-08-07,161,Age.,15_24,22
2020-08-07,161,Age.D7.,15_24,11.285714285714286
2020-08-07,161,Age.,25_34,50
2020-08-07,161,Age.D7.,25_34,21.428571428571427
2020-08-07,161,Age.,35_44,37
2020-08-07,161,Age.D7.,35_44,15.142857142857142
2020-08-07,161,Age.,45_54,28
2020-08-07,161,Age.D7.,45_54,12.142857142857142
2020-08-07,161,Age.,55_64,18
2020-08-07,161,Age.D7.,55_64,5.714285714285714
2020-08-07,161,Age.,65plus,9
2020-08-07,161,Age.D7.,65plus,3.5714285714285716
2020-08-08,162,Age.,1_4,4
2020-08-08,162,Age.D7.,1_4,3
2020-08-08,162,Age.,5_14,6
2020-08-08,162,Age.D7.,5_14,3.857142857142857
2020-08-08,162,Age.,15_24,11
2020-08-08,162,Age.D7.,15_24,11.428571428571429
2020-08-08,162,Age.,25_34,18
2020-08-08,162,Age.D7.,25_34,22.428571428571427
2020-08-08,162,Age.,35_44,16
2020-08-08,162,Age.D7.,35_44,16.142857142857142
2020-08-08,162,Age.,45_54,5
2020-08-08,162,Age.D7.,45_54,12.285714285714286
2020-08-08,162,Age.,55_64,5
2020-08-08,162,Age.D7.,55_64,6.142857142857143
2020-08-08,162,Age.,65plus,2
2020-08-08,162,Age.D7.,65plus,3.142857142857143
2020-08-09,163,Age.,1_4,2
2020-08-09,163,Age.D7.,1_4,2.857142857142857
2020-08-09,163,Age.,5_14,4
2020-08-09,163,Age.D7.,5_14,3.857142857142857
2020-08-09,163,Age.,15_24,15
2020-08-09,163,Age.D7.,15_24,12.428571428571429
2020-08-09,163,Age.,25_34,11
2020-08-09,163,Age.D7.,25_34,21.285714285714285
2020-08-09,163,Age.,35_44,8
2020-08-09,163,Age.D7.,35_44,16.571428571428573
2020-08-09,163,Age.,45_54,9
2020-08-09,163,Age.D7.,45_54,12.857142857142858
2020-08-09,163,Age.,55_64,6
2020-08-09,163,Age.D7.,55_64,6.714285714285714
2020-08-09,163,Age.,65plus,1
2020-08-09,163,Age.D7.,65plus,3.142857142857143
2020-08-10,164,Age.,1_4,2
2020-08-10,164,Age.D7.,1_4,3
2020-08-10,164,Age.,5_14,4
2020-08-10,164,Age.D7.,5_14,4.428571428571429
2020-08-10,164,Age.,15_24,12
2020-08-10,164,Age.D7.,15_24,13.142857142857142
2020-08-10,164,Age.,25_34,0
2020-08-10,164,Age.D7.,25_34,18.714285714285715
2020-08-10,164,Age.,35_44,4
2020-08-10,164,Age.D7.,35_44,15.857142857142858
2020-08-10,164,Age.,45_54,4
2020-08-10,164,Age.D7.,45_54,12.428571428571429
2020-08-10,164,Age.,55_64,1
2020-08-10,164,Age.D7.,55_64,6.428571428571429
2020-08-10,164,Age.,65plus,4
2020-08-10,164,Age.D7.,65plus,3.5714285714285716
2020-08-11,165,Age.,1_4,1
2020-08-11,165,Age.D7.,1_4,2.4285714285714284
2020-08-11,165,Age.,5_14,5
2020-08-11,165,Age.D7.,5_14,4.428571428571429
2020-08-11,165,Age.,15_24,8
2020-08-11,165,Age.D7.,15_24,12.714285714285714
2020-08-11,165,Age.,25_34,8
2020-08-11,165,Age.D7.,25_34,18.428571428571427
2020-08-11,165,Age.,35_44,7
2020-08-11,165,Age.D7.,35_44,15.857142857142858
2020-08-11,165,Age.,45_54,8
2020-08-11,165,Age.D7.,45_54,12.857142857142858
2020-08-11,165,Age.,55_64,0
2020-08-11,165,Age.D7.,55_64,6
2020-08-11,165,Age.,65plus,2
2020-08-11,165,Age.D7.,65plus,3.5714285714285716
2020-08-12,166,Age.,1_4,3
2020-08-12,166,Age.D7.,1_4,2.5714285714285716
2020-08-12,166,Age.,5_14,8
2020-08-12,166,Age.D7.,5_14,5
2020-08-12,166,Age.,15_24,25
2020-08-12,166,Age.D7.,15_24,15.285714285714286
2020-08-12,166,Age.,25_34,19
2020-08-12,166,Age.D7.,25_34,18.428571428571427
2020-08-12,166,Age.,35_44,10
2020-08-12,166,Age.D7.,35_44,15.428571428571429
2020-08-12,166,Age.,45_54,11
2020-08-12,166,Age.D7.,45_54,12
2020-08-12,166,Age.,55_64,9
2020-08-12,166,Age.D7.,55_64,6.714285714285714
2020-08-12,166,Age.,65plus,6
2020-08-12,166,Age.D7.,65plus,4
2020-08-13,167,Age.,1_4,2
2020-08-13,167,Age.D7.,1_4,2.5714285714285716
2020-08-13,167,Age.,5_14,3
2020-08-13,167,Age.D7.,5_14,5.142857142857143
2020-08-13,167,Age.,15_24,17
2020-08-13,167,Age.D7.,15_24,15.714285714285714
2020-08-13,167,Age.,25_34,11
2020-08-13,167,Age.D7.,25_34,16.714285714285715
2020-08-13,167,Age.,35_44,13
2020-08-13,167,Age.D7.,35_44,13.571428571428571
2020-08-13,167,Age.,45_54,7
2020-08-13,167,Age.D7.,45_54,10.285714285714286
2020-08-13,167,Age.,55_64,3
2020-08-13,167,Age.D7.,55_64,6
2020-08-13,167,Age.,65plus,7
2020-08-13,167,Age.D7.,65plus,4.428571428571429
2020-08-14,168,Age.,1_4,5
2020-08-14,168,Age.D7.,1_4,2.7142857142857144
2020-08-14,168,Age.,5_14,17
2020-08-14,168,Age.D7.,5_14,6.714285714285714
2020-08-14,168,Age.,15_24,33
2020-08-14,168,Age.D7.,15_24,17.285714285714285
2020-08-14,168,Age.,25_34,46
2020-08-14,168,Age.D7.,25_34,16.142857142857142
2020-08-14,168,Age.,35_44,35
2020-08-14,168,Age.D7.,35_44,13.285714285714286
2020-08-14,168,Age.,45_54,29
2020-08-14,168,Age.D7.,45_54,10.428571428571429
2020-08-14,168,Age.,55_64,19
2020-08-14,168,Age.D7.,55_64,6.142857142857143
2020-08-14,168,Age.,65plus,15
2020-08-14,168,Age.D7.,65plus,5.285714285714286
2020-08-15,169,Age.,1_4,3
2020-08-15,169,Age.D7.,1_4,2.5714285714285716
2020-08-15,169,Age.,5_14,6
2020-08-15,169,Age.D7.,5_14,6.714285714285714
2020-08-15,169,Age.,15_24,12
2020-08-15,169,Age.D7.,15_24,17.428571428571427
2020-08-15,169,Age.,25_34,12
2020-08-15,169,Age.D7.,25_34,15.285714285714286
2020-08-15,169,Age.,35_44,11
2020-08-15,169,Age.D7.,35_44,12.571428571428571
2020-08-15,169,Age.,45_54,12
2020-08-15,169,Age.D7.,45_54,11.428571428571429
2020-08-15,169,Age.,55_64,5
2020-08-15,169,Age.D7.,55_64,6.142857142857143
2020-08-15,169,Age.,65plus,6
2020-08-15,169,Age.D7.,65plus,5.857142857142857
2020-08-16,170,Age.,1_4,2
2020-08-16,170,Age.D7.,1_4,2.5714285714285716
2020-08-16,170,Age.,5_14,8
2020-08-16,170,Age.D7.,5_14,7.285714285714286
2020-08-16,170,Age.,15_24,11
2020-08-16,170,Age.D7.,15_24,16.857142857142858
2020-08-16,170,Age.,25_34,9
2020-08-16,170,Age.D7.,25_34,15
2020-08-16,170,Age.,35_44,11
2020-08-16,170,Age.D7.,35_44,13
2020-08-16,170,Age.,45_54,4
2020-08-16,170,Age.D7.,45_54,10.714285714285714
2020-08-16,170,Age.,55_64,5
2020-08-16,170,Age.D7.,55_64,6
2020-08-16,170,Age.,65plus,2
2020-08-16,170,Age.D7.,65plus,6
2020-08-17,171,Age.,1_4,4
2020-08-17,171,Age.D7.,1_4,2.857142857142857
2020-08-17,171,Age.,5_14,14
2020-08-17,171,Age.D7.,5_14,8.714285714285714
2020-08-17,171,Age.,15_24,36
2020-08-17,171,Age.D7.,15_24,20.285714285714285
2020-08-17,171,Age.,25_34,46
2020-08-17,171,Age.D7.,25_34,21.571428571428573
2020-08-17,171,Age.,35_44,38
2020-08-17,171,Age.D7.,35_44,17.857142857142858
2020-08-17,171,Age.,45_54,32
2020-08-17,171,Age.D7.,45_54,14.714285714285714
2020-08-17,171,Age.,55_64,10
2020-08-17,171,Age.D7.,55_64,7.285714285714286
2020-08-17,171,Age.,65plus,4
2020-08-17,171,Age.D7.,65plus,6
2020-08-18,172,Age.,1_4,2
2020-08-18,172,Age.D7.,1_4,3
2020-08-18,172,Age.,5_14,4
2020-08-18,172,Age.D7.,5_14,8.571428571428571
2020-08-18,172,Age.,15_24,14
2020-08-18,172,Age.D7.,15_24,21.142857142857142
2020-08-18,172,Age.,25_34,8
2020-08-18,172,Age.D7.,25_34,21.571428571428573
2020-08-18,172,Age.,35_44,2
2020-08-18,172,Age.D7.,35_44,17.142857142857142
2020-08-18,172,Age.,45_54,7
2020-08-18,172,Age.D7.,45_54,14.571428571428571
2020-08-18,172,Age.,55_64,6
2020-08-18,172,Age.D7.,55_64,8.142857142857142
2020-08-18,172,Age.,65plus,4
2020-08-18,172,Age.D7.,65plus,6.285714285714286
2020-08-19,173,Age.,1_4,4
2020-08-19,173,Age.D7.,1_4,3.142857142857143
2020-08-19,173,Age.,5_14,12
2020-08-19,173,Age.D7.,5_14,9.142857142857142
2020-08-19,173,Age.,15_24,37
2020-08-19,173,Age.D7.,15_24,22.857142857142858
2020-08-19,173,Age.,25_34,30
2020-08-19,173,Age.D7.,25_34,23.142857142857142
2020-08-19,173,Age.,35_44,23
2020-08-19,173,Age.D7.,35_44,19
2020-08-19,173,Age.,45_54,8
2020-08-19,173,Age.D7.,45_54,14.142857142857142
2020-08-19,173,Age.,55_64,15
2020-08-19,173,Age.D7.,55_64,9
2020-08-19,173,Age.,65plus,6
2020-08-19,173,Age.D7.,65plus,6.285714285714286
2020-08-20,174,Age.,1_4,3
2020-08-20,174,Age.D7.,1_4,3.2857142857142856
2020-08-20,174,Age.,5_14,5
2020-08-20,174,Age.D7.,5_14,9.428571428571429
2020-08-20,174,Age.,15_24,18
2020-08-20,174,Age.D7.,15_24,23
2020-08-20,174,Age.,25_34,20
2020-08-20,174,Age.D7.,25_34,24.428571428571427
2020-08-20,174,Age.,35_44,10
2020-08-20,174,Age.D7.,35_44,18.571428571428573
2020-08-20,174,Age.,45_54,8
2020-08-20,174,Age.D7.,45_54,14.285714285714286
2020-08-20,174,Age.,55_64,10
2020-08-20,174,Age.D7.,55_64,10
2020-08-20,174,Age.,65plus,3
2020-08-20,174,Age.D7.,65plus,5.714285714285714
2020-08-21,175,Age.,1_4,10
2020-08-21,175,Age.D7.,1_4,4
2020-08-21,175,Age.,5_14,10
2020-08-21,175,Age.D7.,5_14,8.428571428571429
2020-08-21,175,Age.,15_24,30
2020-08-21,175,Age.D7.,15_24,22.571428571428573
2020-08-21,175,Age.,25_34,36
2020-08-21,175,Age.D7.,25_34,23
2020-08-21,175,Age.,35_44,25
2020-08-21,175,Age.D7.,35_44,17.142857142857142
2020-08-21,175,Age.,45_54,21
2020-08-21,175,Age.D7.,45_54,13.142857142857142
2020-08-21,175,Age.,55_64,13
2020-08-21,175,Age.D7.,55_64,9.142857142857142
2020-08-21,175,Age.,65plus,11
2020-08-21,175,Age.D7.,65plus,5.142857142857143
2020-08-22,176,Age.,1_4,1
2020-08-22,176,Age.D7.,1_4,3.7142857142857144
2020-08-22,176,Age.,5_14,4
2020-08-22,176,Age.D7.,5_14,8.142857142857142
2020-08-22,176,Age.,15_24,19
2020-08-22,176,Age.D7.,15_24,23.571428571428573
2020-08-22,176,Age.,25_34,10
2020-08-22,176,Age.D7.,25_34,22.714285714285715
2020-08-22,176,Age.,35_44,7
2020-08-22,176,Age.D7.,35_44,16.571428571428573
2020-08-22,176,Age.,45_54,12
2020-08-22,176,Age.D7.,45_54,13.142857142857142
2020-08-22,176,Age.,55_64,6
2020-08-22,176,Age.D7.,55_64,9.285714285714286
2020-08-22,176,Age.,65plus,1
2020-08-22,176,Age.D7.,65plus,4.428571428571429
2020-08-23,177,Age.,1_4,3
2020-08-23,177,Age.D7.,1_4,3.857142857142857
2020-08-23,177,Age.,5_14,8
2020-08-23,177,Age.D7.,5_14,8.142857142857142
2020-08-23,177,Age.,15_24,47
2020-08-23,177,Age.D7.,15_24,28.714285714285715
2020-08-23,177,Age.,25_34,26
2020-08-23,177,Age.D7.,25_34,25.142857142857142
2020-08-23,177,Age.,35_44,18
2020-08-23,177,Age.D7.,35_44,17.571428571428573
2020-08-23,177,Age.,45_54,13
2020-08-23,177,Age.D7.,45_54,14.428571428571429
2020-08-23,177,Age.,55_64,12
2020-08-23,177,Age.D7.,55_64,10.285714285714286
2020-08-23,177,Age.,65plus,14
2020-08-23,177,Age.D7.,65plus,6.142857142857143
2020-08-24,178,Age.,1_4,3
2020-08-24,178,Age.D7.,1_4,3.7142857142857144
2020-08-24,178,Age.,5_14,11
2020-08-24,178,Age.D7.,5_14,7.714285714285714
2020-08-24,178,Age.,15_24,21
2020-08-24,178,Age.D7.,15_24,26.571428571428573
2020-08-24,178,Age.,25_34,14
2020-08-24,178,Age.D7.,25_34,20.571428571428573
2020-08-24,178,Age.,35_44,14
