OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,SHAPE_Length,SHAPE_Area,Date,Cases,CasesSum7,CasesSum14,CasesMean7,CasesMean14,CasesMedian7,CasesMedian14,Rate,MeanRate7,MeanRate14,MedianRate7,MedianRate14
5758,12,Leitrim,32044,2020/10/07 00:00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,125,390.088628136313,NA,NA,453253.685043119,4618679672.90058,2020-10-07,1,7,11,1,0.7857142857142857,1,0.5,3.1207090250905005,3.1207090250905005,2.4519856625711074,3.1207090250905005,1.5603545125452503
5759,13,Limerick,194899,2020/10/07 00:00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,1139,584.405256055701,NA,NA,673892.690484704,7206726911.85935,2020-10-07,21,175,223,25,15.928571428571429,21,14.5,10.774811569069108,12.827156629844175,8.172731224157861,12.827156629844175,7.4397508453096215
5760,14,Longford,40873,2020/10/07 00:00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,394,963.96153940254,NA,NA,315245.172822004,3097977868.80369,2020-10-07,6,31,69,4.428571428571429,4.928571428571429,4,4.5,14.679617351307709,10.834955664060454,12.058257110002762,10.834955664060454,11.009713013480782
5761,15,Louth,128884,2020/10/07 00:00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,1111,862.015455758667,NA,NA,352203.517153586,2386326963.30641,2020-10-07,5,65,110,9.285714285714286,7.857142857142857,8,6.5,3.8794574966636666,7.204706779518238,6.0962903519000475,7.204706779518238,5.043294745662767
5762,16,Mayo,130507,2020/10/07 00:00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,690,528.707272406844,NA,NA,2101964.07657907,16036984139.0268,2020-10-07,9,40,55,5.714285714285714,3.9285714285714284,5,4.5,6.896181814002314,4.378528135874485,3.0102380934137085,4.378528135874485,3.448090907001157
5763,17,Meath,195044,2020/10/07 00:00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,1232,631.652345111872,NA,NA,554844.750540487,6658570745.56814,2020-10-07,42,147,224,21,16,20,12.5,21.53360267426837,10.766801337134185,8.203277209245094,10.766801337134185,6.408810319722729
5764,18,Monaghan,61386,2020/10/07 00:00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,777,1265.76092268595,NA,NA,392803.047266062,3768943156.93708,2020-10-07,13,84,158,12,11.285714285714286,13,13.5,21.17746717492588,19.548431238393118,18.38483414086972,19.548431238393118,21.99198514319226
5765,19,Offaly,77961,2020/10/07 00:00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,790,1013.32717640872,NA,NA,561440.378583655,5558826350.06292,2020-10-07,9,60,86,8.571428571428571,6.142857142857143,9,5.5,11.544233655289183,10.994508243132556,7.879397574244998,10.994508243132556,7.054809456010056
5766,20,Roscommon,64544,2020/10/07 00:00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,516,799.454635597422,NA,NA,622494.154575241,7278743875.74053,2020-10-07,3,55,107,7.857142857142857,7.642857142857143,7,7,4.6479920674268715,12.173312557546568,11.841313124158935,12.173312557546568,10.845314823996034
5767,21,Sligo,65535,2020/10/07 00:00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,240,366.216525520714,NA,NA,682286.870285504,5348370378.15199,2020-10-07,11,58,70,8.285714285714286,5,7,4.5,16.784924086366065,12.643189571548465,7.629510948348211,12.643189571548465,6.866559853513389
5768,22,Tipperary,159553,2020/10/07 00:00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,855,535.872092658866,NA,NA,781276.579658178,11551196729.2754,2020-10-07,6,56,92,8,6.571428571428571,8,6.5,3.7605059133955487,5.014007884527398,4.118649333718935,5.014007884527398,4.073881406178511
5769,23,Waterford,116176,2020/10/07 00:00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,372,320.203828673736,NA,NA,643184.903993029,4848379554.98393,2020-10-07,10,28,47,4,3.357142857142857,3,2.5,8.60762980305743,3.443051921222972,2.889704291026423,3.443051921222972,2.1519074507643574
5770,24,Westmeath,88770,2020/10/07 00:00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,834,939.506590064211,NA,NA,422669.332716032,5208705730.29998,2020-10-07,11,52,85,7.428571428571429,6.071428571428571,8,5,12.391573729863692,8.368335505881975,6.839504980768922,8.368335505881975,5.632533513574406
5771,25,Wexford,149722,2020/10/07 00:00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,483,322.597881406874,NA,NA,589324.476745023,6332221063.42107,2020-10-07,14,79,120,11.285714285714286,8.571428571428571,10,6.5,9.350663229184756,7.537779541893834,5.724895854602912,7.537779541893834,4.341379356407208
5772,26,Wicklow,142425,2020/10/07 00:00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,995,698.613305248376,NA,NA,427539.198566779,5580728578.64434,2020-10-07,4,61,108,8.714285714285714,7.714285714285714,8,6.5,2.80849569949096,6.118508488176734,5.416384563303995,6.118508488176734,4.56380551167281
5773,1,Carlow,56932,2020/10/08 00:00:00,278661,163444,52.7168,-6.8367000000000004,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,305,535.726832010117,NA,NA,319348.572538664,2432351721.08439,2020-10-08,3,13,24,1.8571428571428572,1.7142857142857142,1,1,5.269444249279843,3.262036916220855,3.0111109995884813,3.262036916220855,1.7564814164266143
5774,2,Cavan,76176,2020/10/08 00:00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,1083,1421.70762444865,NA,NA,515954.496459225,5575009910.82163,2020-10-08,31,111,152,15.857142857142858,10.857142857142858,15,8.5,40.695232094097875,20.81645512647403,14.252708014522758,20.81645512647403,11.15837009031716
5775,3,Clare,118817,2020/10/08 00:00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,779,655.630086603769,NA,NA,1013948.95023179,8722541705.68269,2020-10-08,21,170,236,24.285714285714285,16.857142857142858,21,17,17.67423853488979,20.439595584566423,14.187483993993164,20.439595584566423,14.307716909196495
5776,4,Cork,542868,2020/10/08 00:00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,2690,495.516405461364,NA,NA,2129949.40863365,19529490885.5341,2020-10-08,107,437,762,62.42857142857143,54.42857142857143,55,51.5,19.71013211314721,11.499770004599908,10.02611526716834,11.499770004599908,9.486652372215714
5777,5,Donegal,159192,2020/10/08 00:00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,1332,836.725463591135,NA,NA,2145085.77438756,14624041936.8887,2020-10-08,33,319,519,45.57142857142857,37.07142857142857,51,33,20.729684908789388,28.626707731185345,23.287243436497167,28.626707731185345,20.729684908789388
5778,6,Dublin,1347359,2020/10/08 00:00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,18491,1372.38850224773,NA,NA,449433.53182733,2612632654.59451,2020-10-08,123,995,2197,142.14285714285714,156.92857142857142,123,155.5,9.128970081470491,10.549738944324204,11.647123849588077,10.549738944324204,11.541096322509443
5779,7,Galway,258058,2020/10/08 00:00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,966,374.334451944912,NA,NA,1972288.28611619,17079158586.253,2020-10-08,35,170,291,24.285714285714285,20.785714285714285,23,21.5,13.56284246177216,9.41095191225007,8.054667666072854,9.41095191225007,8.331460369374327
5780,8,Kerry,147707,2020/10/08 00:00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,515,348.663231938906,NA,NA,1753779.81860439,12483603408.0519,2020-10-08,36,110,135,15.714285714285714,9.642857142857142,13,6.5,24.372575436506057,10.638822611173278,6.528368420492693,10.638822611173278,4.400603898258038
5781,9,Kildare,222504,2020/10/08 00:00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,2770,1244.92143961457,NA,NA,422182.036778848,4726063621.61779,2020-10-08,31,157,241,22.428571428571427,17.214285714285715,15,15,13.932333800740661,10.080075606987482,7.7366185391209665,10.080075606987482,6.741451839068062
5782,10,Kilkenny,99232,2020/10/08 00:00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,505,508.908416639794,NA,NA,453397.572162214,5585391835.07863,2020-10-08,8,33,59,4.714285714285714,4.214285714285714,5,4,8.061915511125443,4.750771640484636,4.246901921039296,4.750771640484636,4.030957755562722
5783,11,Laois,84697,2020/10/08 00:00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,540,637.566855968925,NA,NA,398512.462211564,4731211499.45007,2020-10-08,15,75,104,10.714285714285714,7.428571428571429,8,6,17.710190443581237,12.650136031129454,8.770760981583088,12.650136031129454,7.084076177432495
5784,12,Leitrim,32044,2020/10/08 00:00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,131,408.812882286856,NA,NA,453253.685043119,4618679672.90058,2020-10-08,6,13,17,1.8571428571428572,1.2142857142857142,1,1,18.724254150543004,5.795602475168073,3.789432387609893,5.795602475168073,3.1207090250905005
5785,13,Limerick,194899,2020/10/08 00:00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,1154,592.101550033607,NA,NA,673892.690484704,7206726911.85935,2020-10-08,15,171,232,24.428571428571427,16.571428571428573,21,16,7.696293977906506,12.53396447830488,8.502572394639568,12.53396447830488,8.209380243100272
5786,14,Longford,40873,2020/10/08 00:00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,397,971.301348078193,NA,NA,315245.172822004,3097977868.80369,2020-10-08,3,25,69,3.5714285714285716,4.928571428571429,3,4.5,7.339808675653854,8.737867471016495,12.058257110002762,8.737867471016495,11.009713013480782
5787,15,Louth,128884,2020/10/08 00:00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,1124,872.102045249992,NA,NA,352203.517153586,2386326963.30641,2020-10-08,13,70,115,10,8.214285714285714,12,6.5,10.086589491325533,7.758914993327333,6.3733944588045945,7.758914993327333,5.043294745662767
5788,16,Mayo,130507,2020/10/08 00:00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,695,532.538484525734,NA,NA,2101964.07657907,16036984139.0268,2020-10-08,5,41,55,5.857142857142857,3.9285714285714284,5,4.5,3.8312121188901744,4.487991339271347,3.0102380934137085,4.487991339271347,3.448090907001157
5789,17,Meath,195044,2020/10/08 00:00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,1274,653.185947786141,NA,NA,554844.750540487,6658570745.56814,2020-10-08,42,177,251,25.285714285714285,17.928571428571427,21,12.5,21.53360267426837,12.964107732467692,9.19206508714517,12.964107732467692,6.408810319722729
5790,18,Monaghan,61386,2020/10/08 00:00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,789,1285.30935392435,NA,NA,392803.047266062,3768943156.93708,2020-10-08,12,92,166,13.142857142857142,11.857142857142858,13,13.5,19.548431238393118,21.41018659443056,19.31571181888844,21.41018659443056,21.99198514319226
5791,19,Offaly,77961,2020/10/08 00:00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,800,1026.15410269237,NA,NA,561440.378583655,5558826350.06292,2020-10-08,10,61,96,8.714285714285714,6.857142857142857,9,6,12.826926283654648,11.177750047184764,8.795606594506044,11.177750047184764,7.696155770192789
5792,20,Roscommon,64544,2020/10/08 00:00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,520,805.651958353991,NA,NA,622494.154575241,7278743875.74053,2020-10-08,4,50,107,7.142857142857143,7.642857142857143,6,7,6.197322756569162,11.06664777958779,11.841313124158935,11.06664777958779,10.845314823996034
5793,21,Sligo,65535,2020/10/08 00:00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,260,396.734569314107,NA,NA,682286.870285504,5348370378.15199,2020-10-08,20,77,90,11,6.428571428571429,11,6,30.518043793392845,16.784924086366065,9.809371219304841,16.784924086366065,9.155413138017853
5794,22,Tipperary,159553,2020/10/08 00:00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,862,540.259349557827,NA,NA,781276.579658178,11551196729.2754,2020-10-08,7,56,93,8,6.642857142857143,8,7,4.387256898961474,5.014007884527398,4.163417261259358,5.014007884527398,4.387256898961474
5795,23,Waterford,116176,2020/10/08 00:00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,382,328.811458476794,NA,NA,643184.903993029,4848379554.98393,2020-10-08,10,37,54,5.285714285714286,3.857142857142857,4,2.5,8.60762980305743,4.54974718161607,3.3200857811792948,4.54974718161607,2.1519074507643574
5796,24,Westmeath,88770,2020/10/08 00:00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,845,951.898163794075,NA,NA,422669.332716032,5208705730.29998,2020-10-08,11,54,89,7.714285714285714,6.357142857142857,8,5,12.391573729863692,8.690194563800512,7.161364038687458,8.690194563800512,5.632533513574406
5797,25,Wexford,149722,2020/10/08 00:00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,496,331.280640119688,NA,NA,589324.476745023,6332221063.42107,2020-10-08,13,86,128,12.285714285714286,9.142857142857142,13,7.5,8.682758712814415,8.205684058264174,6.106555578243105,8.205684058264174,5.009283872777548
5798,26,Wicklow,142425,2020/10/08 00:00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,997,700.017553098122,NA,NA,427539.198566779,5580728578.64434,2020-10-08,2,45,108,6.428571428571429,7.714285714285714,6,6.5,1.40424784974548,4.513653802753328,5.416384563303995,4.513653802753328,4.56380551167281
5799,1,Carlow,56932,2020/10/09 00:00:00,278661,163444,52.7168,-6.8367000000000004,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,312,548.022201925104,NA,NA,319348.572538664,2432351721.08439,2020-10-09,7,13,31,1.8571428571428572,2.2142857142857144,1,1,12.2953699149863,3.262036916220855,3.889351707801789,3.262036916220855,1.7564814164266143
5800,2,Cavan,76176,2020/10/09 00:00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,1163,1526.72757823987,NA,NA,515954.496459225,5575009910.82163,2020-10-09,80,183,231,26.142857142857142,16.5,21,9,105.01995379122033,34.31902061391664,21.660365469439192,34.31902061391664,11.814744801512287
5801,3,Clare,118817,2020/10/09 00:00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,838,705.286280582745,NA,NA,1013948.95023179,8722541705.68269,2020-10-09,59,212,292,30.285714285714285,20.857142857142858,31,17,49.65619397897607,25.48937802310636,17.554005619686457,25.48937802310636,14.307716909196495
5802,4,Cork,542868,2020/10/09 00:00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,2803,516.331778627585,NA,NA,2129949.40863365,19529490885.5341,2020-10-09,113,504,839,72,59.92857142857143,63,54.5,20.815373166220887,13.262892636884104,11.039252899152544,13.262892636884104,10.039272898752552
5803,5,Donegal,159192,2020/10/09 00:00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,1366,858.083320769888,NA,NA,2145085.77438756,14624041936.8887,2020-10-09,34,295,516,42.142857142857146,36.857142857142854,34,33,21.357857178752703,26.472974234168266,23.1526350929336,26.472974234168266,20.729684908789388
5804,6,Dublin,1347359,2020/10/09 00:00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,18732,1390.2753460659,NA,NA,449433.53182733,2612632654.59451,2020-10-09,241,1012,2334,144.57142857142858,166.71428571428572,123,173.5,17.886843818165758,10.729985740357884,12.37341241007673,10.729985740357884,12.877043163700247
5805,7,Galway,258058,2020/10/09 00:00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,1032,399.910097729968,NA,NA,1972288.28611619,17079158586.253,2020-10-09,66,218,353,31.142857142857142,25.214285714285715,30,22.5,25.57564578505607,12.068161863944207,9.770782426541984,12.068161863944207,8.718970153996388
5806,8,Kerry,147707,2020/10/09 00:00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,537,363.557583594549,NA,NA,1753779.81860439,12483603408.0519,2020-10-09,22,111,157,15.857142857142858,11.214285714285714,13,9.5,14.89435165564259,10.735539180365762,7.592250681610021,10.735539180365762,6.4316518513002094
5807,9,Kildare,222504,2020/10/09 00:00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,2816,1265.59522525438,NA,NA,422182.036778848,4726063621.61779,2020-10-09,46,159,279,22.714285714285715,19.928571428571427,15,16,20.673785639808724,10.20848421344592,8.956500300476138,10.20848421344592,7.190881961672599
5808,10,Kilkenny,99232,2020/10/09 00:00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,513,516.970332150919,NA,NA,453397.572162214,5585391835.07863,2020-10-09,8,36,61,5.142857142857143,4.357142857142857,6,4,8.061915511125443,5.1826599714377855,4.3908646980236785,5.1826599714377855,4.030957755562722
5809,11,Laois,84697,2020/10/09 00:00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,547,645.831611509262,NA,NA,398512.462211564,4731211499.45007,2020-10-09,7,54,105,7.714285714285714,7.5,8,6.5,8.26475554033791,9.108097942413208,8.855095221790618,9.108097942413208,7.674415858885203
5810,12,Leitrim,32044,2020/10/09 00:00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,141,440.019972537761,NA,NA,453253.685043119,4618679672.90058,2020-10-09,10,22,26,3.142857142857143,1.8571428571428572,2,1,31.207090250905004,9.80794265028443,5.795602475168073,9.80794265028443,3.1207090250905005
5811,13,Limerick,194899,2020/10/09 00:00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,1208,619.808208354071,NA,NA,673892.690484704,7206726911.85935,2020-10-09,54,194,283,27.714285714285715,20.214285714285715,21,18,27.70665832046342,14.219819349655829,10.371672360702577,14.219819349655829,9.235552773487807
5812,14,Longford,40873,2020/10/09 00:00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,405,990.87417121327,NA,NA,315245.172822004,3097977868.80369,2020-10-09,8,30,72,4.285714285714286,5.142857142857143,4,5,19.572823135076945,10.485440965219793,12.582529158263752,10.485440965219793,12.23301445942309
5813,15,Louth,128884,2020/10/09 00:00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,1161,900.810030725303,NA,NA,352203.517153586,2386326963.30641,2020-10-09,37,95,150,13.571428571428571,10.714285714285714,13,8,28.707985475311133,10.529956062372808,8.313123207136428,10.529956062372808,6.207131994661866
5814,16,Mayo,130507,2020/10/09 00:00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,711,544.798363306183,NA,NA,2101964.07657907,16036984139.0268,2020-10-09,16,51,71,7.285714285714286,5.071428571428571,5,5,12.259878780448558,5.582623373239968,3.8859437205886054,5.582623373239968,3.8312121188901744
5815,17,Meath,195044,2020/10/09 00:00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,1346,690.100695227743,NA,NA,554844.750540487,6658570745.56814,2020-10-09,72,236,320,33.714285714285715,22.857142857142858,34,16.5,36.91474744160292,17.28547697662359,11.718967441778705,17.28547697662359,8.459629622034003
5816,18,Monaghan,61386,2020/10/09 00:00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,814,1326.03525233767,NA,NA,392803.047266062,3768943156.93708,2020-10-09,25,105,186,15,13.285714285714286,15,14,40.725898413319,24.435539047991398,21.64290601393524,24.435539047991398,22.80650311145864
5817,19,Offaly,77961,2020/10/09 00:00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,811,1040.26372160439,NA,NA,561440.378583655,5558826350.06292,2020-10-09,11,63,101,9,7.214285714285714,9,6,14.109618912020112,11.544233655289183,9.253711104636569,11.544233655289183,7.696155770192789
5818,20,Roscommon,64544,2020/10/09 00:00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,539,835.089241447695,NA,NA,622494.154575241,7278743875.74053,2020-10-09,19,62,124,8.857142857142858,8.857142857142858,6,7.5,29.43728309370352,13.722643246688861,13.722643246688861,13.722643246688861,11.61998016856718
5819,21,Sligo,65535,2020/10/09 00:00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,269,410.467689021134,NA,NA,682286.870285504,5348370378.15199,2020-10-09,9,79,98,11.285714285714286,7,11,7,13.733119707026779,17.220896140557393,10.681315327687495,17.220896140557393,10.681315327687495
5820,22,Tipperary,159553,2020/10/09 00:00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,875,548.407112370184,NA,NA,781276.579658178,11551196729.2754,2020-10-09,13,60,106,8.571428571428571,7.571428571428571,8,7,8.147762812357023,5.372151304850784,4.745400319284859,5.372151304850784,4.387256898961474
5821,23,Waterford,116176,2020/10/09 00:00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,395,340.001377220769,NA,NA,643184.903993029,4848379554.98393,2020-10-09,13,47,65,6.714285714285714,4.642857142857143,8,3.5,11.189918743974658,5.779408582052846,3.9963995514195214,5.779408582052846,3.0126704310701005
5822,24,Westmeath,88770,2020/10/09 00:00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,857,965.416244226653,NA,NA,422669.332716032,5208705730.29998,2020-10-09,12,61,93,8.714285714285714,6.642857142857143,11,5,13.518080432578573,9.816701266515393,7.483223096605997,9.816701266515393,5.632533513574406
5823,25,Wexford,149722,2020/10/09 00:00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,519,346.642443996206,NA,NA,589324.476745023,6332221063.42107,2020-10-09,23,101,146,14.428571428571429,10.428571428571429,14,9,15.361803876517813,9.636908021914902,6.965289956433542,9.636908021914902,6.0111406473330575
5824,26,Wicklow,142425,2020/10/09 00:00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,1004,704.932420572231,NA,NA,427539.198566779,5580728578.64434,2020-10-09,7,43,114,6.142857142857143,8.142857142857142,6,7,4.9148674741091805,4.313046967075404,5.717294816820883,4.313046967075404,4.9148674741091805
5825,1,Carlow,56932,2020/10/10 00:00:00,278661,163444,52.7168,-6.8367000000000004,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,316,555.04812759081,NA,NA,319348.572538664,2432351721.08439,2020-10-10,4,16,35,2.2857142857142856,2.5,1,1,7.025925665706457,4.014814666117975,4.3912035410665355,4.014814666117975,1.7564814164266143
5826,2,Cavan,76176,2020/10/10 00:00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,1199,1573.98655744591,NA,NA,515954.496459225,5575009910.82163,2020-10-10,36,214,258,30.571428571428573,18.428571428571427,23,9.5,47.25897920604915,40.13262519878777,24.19209649833468,40.13262519878777,12.471119512707414
5827,3,Clare,118817,2020/10/10 00:00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,868,730.535192775445,NA,NA,1013948.95023179,8722541705.68269,2020-10-10,30,225,310,32.142857142857146,22.142857142857142,31,18.5,25.2489121926997,27.052405920749678,18.636101856516444,27.052405920749678,15.57016251883148
5828,4,Cork,542868,2020/10/10 00:00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,2879,530.331498633185,NA,NA,2129949.40863365,19529490885.5341,2020-10-10,76,525,861,75,61.5,76,57.5,13.999720005599888,13.815513163420942,11.328720794005173,13.815513163420942,10.591893425289388
5829,5,Donegal,159192,2020/10/10 00:00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,1422,893.260967887834,NA,NA,2145085.77438756,14624041936.8887,2020-10-10,56,320,549,45.714285714285715,39.214285714285715,51,33.5,35.177647117945625,28.716446626894392,24.63332687213284,28.716446626894392,21.043771043771045
5830,6,Dublin,1347359,2020/10/10 00:00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,18956,1406.90046231183,NA,NA,449433.53182733,2612632654.59451,2020-10-10,224,1135,2348,162.14285714285714,167.71428571428572,130,173.5,16.625116245930002,12.034124323425097,12.447631679031774,12.034124323425097,12.877043163700247
5831,7,Galway,258058,2020/10/10 00:00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,1096,424.71072394578,NA,NA,1972288.28611619,17079158586.253,2020-10-10,64,259,394,37,28.142857142857142,35,22.5,24.80062621581195,14.337862031016282,10.905632510078021,14.337862031016282,8.718970153996388
